time [s],magx,magy,magz,step_count,
38.9709,-10853,29892,nan,19,
38.9807,-10924,30356,nan,19,
38.9909,-11084,30059,nan,19,
39.0008,-10996,30182,nan,19,
39.0107,-11064,30101,nan,19,
39.0208,-11040,30164,nan,19,
39.0307,-11039,30175,nan,19,
39.0409,-11054,30147,nan,19,
39.0508,-11034,30122,nan,19,
39.0608,-11045,30148,nan,19,
39.0709,-11026,30162,nan,19,
39.0808,-11030,30162,nan,19,
39.0909,-11054,30141,nan,19,
39.1009,-11036,30116,nan,19,
39.1107,-11053,30166,nan,19,
39.1209,-11051,30149,nan,20,
39.1308,-13282,25890,nan,20,
39.1409,-12281,28376,nan,20,
39.1508,-12505,27909,nan,20,
39.1607,-12697,27466,nan,20,
39.1709,-12540,27819,nan,20,
39.1808,-12610,27695,nan,20,
39.191,-12615,27696,nan,20,
39.2007,-12569,27700,nan,20,
39.2107,-12585,27673,nan,20,
39.2208,-12596,27709,nan,20,
39.2307,-12575,27694,nan,20,
39.2408,-12608,27723,nan,20,
39.2508,-12583,27686,nan,20,
39.2607,-12579,27676,nan,20,
39.2709,-12595,27714,nan,20,
39.2807,-12574,27692,nan,20,
39.2908,-12581,27721,nan,20,
39.3006,-12587,27689,nan,20,
39.3109,-12594,27676,nan,20,
39.3208,-12602,27711,nan,21,
39.3306,-14880,20786,nan,21,
39.3407,-15032,20608,nan,21,
39.3506,-14122,23526,nan,21,
39.3617,-13802,24130,nan,21,
39.3707,-13784,24536,nan,21,
39.3807,-13888,24280,nan,21,
39.3908,-13847,24418,nan,21,
39.4008,-13813,24527,nan,21,
39.4107,-13846,24432,nan,21,
39.4208,-13840,24428,nan,21,
39.4307,-13815,24417,nan,21,
39.4409,-13813,24447,nan,21,
39.4508,-13850,24433,nan,21,
39.4607,-13841,24456,nan,21,
39.4709,-13836,24453,nan,21,
39.4807,-13834,24425,nan,21,
39.4908,-13835,24459,nan,21,
39.5008,-13835,24461,nan,21,
39.5107,-13844,24462,nan,21,
39.5207,-13832,24459,nan,22,
39.5307,-16077,13795,nan,22,
39.5409,-15526,18970,nan,22,
39.5508,-15954,14758,nan,22,
39.5607,-15457,18192,nan,22,
39.5709,-15755,16092,nan,22,
39.5808,-15633,16975,nan,22,
39.5908,-15680,16628,nan,22,
39.6008,-15664,16945,nan,22,
39.6107,-15673,16834,nan,22,
39.6209,-15674,16812,nan,22,
39.6307,-15666,16869,nan,22,
39.6409,-15675,16849,nan,22,
39.6508,-15663,16830,nan,22,
39.6607,-15654,16833,nan,22,
39.6709,-15664,16818,nan,22,
39.6807,-15651,16830,nan,22,
39.6909,-15653,16830,nan,22,
39.7008,-15663,16835,nan,22,
39.7107,-15660,16844,nan,22,
39.7209,-15663,16834,nan,23,
39.7307,-16287,8633,nan,23,
39.7407,-16156,14103,nan,23,
39.7507,-16274,11115,nan,23,
39.7607,-16234,11688,nan,23,
39.7708,-16235,11786,nan,23,
39.7807,-16231,11551,nan,23,
39.7908,-16223,11665,nan,23,
39.8008,-16229,11677,nan,23,
39.8107,-16238,11636,nan,23,
39.8209,-16233,11639,nan,23,
39.8307,-16249,11659,nan,23,
39.8409,-16248,11655,nan,23,
39.8508,-16246,11649,nan,23,
39.8607,-16239,11646,nan,23,
39.8708,-16235,11645,nan,23,
39.8807,-16248,11652,nan,23,
39.8909,-16235,11632,nan,23,
39.9008,-16233,11649,nan,23,
39.9107,-16218,11623,nan,23,
39.9209,-16230,11627,nan,24,
39.9307,-16304,4524,nan,24,
39.9409,-16379,4094,nan,24,
39.9508,-16314,3110,nan,24,
39.9607,-16274,3011,nan,24,
39.9709,-16232,2331,nan,24,
39.9807,-16280,2854,nan,24,
39.9909,-16281,2667,nan,24,
40.0008,-16266,2601,nan,24,
40.0107,-16278,2651,nan,24,
40.0209,-16256,2700,nan,24,
40.0307,-16245,2677,nan,24,
40.0409,-16263,2659,nan,24,
40.0508,-16271,2660,nan,24,
40.0608,-16267,2675,nan,24,
40.0709,-16255,2660,nan,24,
40.0807,-16260,2658,nan,24,
40.0909,-16241,2668,nan,24,
40.1008,-16244,2660,nan,24,
40.1107,-16265,2665,nan,24,
40.1209,-16271,2672,nan,25,
40.1307,-15599,-3699,nan,25,
40.1408,-16082,-28,nan,25,
40.1508,-15864,-1914,nan,25,
40.1607,-15967,-982,nan,25,
40.1709,-15924,-1340,nan,25,
40.1807,-15943,-1124,nan,25,
40.1909,-15925,-1271,nan,25,
40.2008,-15943,-1210,nan,25,
40.2108,-15946,-1193,nan,25,
40.2209,-15938,-1221,nan,25,
40.2307,-15920,-1238,nan,25,
40.2409,-15930,-1218,nan,25,
40.2508,-15938,-1206,nan,25,
40.2607,-15945,-1212,nan,25,
40.2708,-15947,-1193,nan,25,
40.2807,-15951,-1214,nan,25,
40.2908,-15955,-1213,nan,25,
40.3007,-15955,-1225,nan,25,
40.3107,-15935,-1206,nan,25,
40.3209,-15925,-1229,nan,26,
40.3307,-14741,-8915,nan,26,
40.3409,-15743,-3571,nan,26,
40.3508,-15103,-6568,nan,26,
40.3607,-15411,-4763,nan,26,
40.3709,-15269,-5817,nan,26,
40.3807,-15327,-5295,nan,26,
40.3909,-15308,-5547,nan,26,
40.4009,-15302,-5423,nan,26,
40.4108,-15298,-5456,nan,26,
40.4209,-15309,-5503,nan,26,
40.4307,-15321,-5451,nan,26,
40.4409,-15310,-5445,nan,26,
40.4508,-15305,-5473,nan,26,
40.4607,-15317,-5453,nan,26,
40.4709,-15290,-5450,nan,26,
40.4807,-15309,-5463,nan,26,
40.4909,-15323,-5483,nan,26,
40.5008,-15293,-5455,nan,26,
40.5107,-15294,-5457,nan,26,
40.5209,-15343,-5646,nan,27,
40.5307,-13109,-15020,nan,27,
40.5408,-13703,-13538,nan,27,
40.5508,-13855,-12870,nan,27,
40.5607,-13188,-14973,nan,27,
40.5708,-13368,-14491,nan,27,
40.5807,-13327,-14500,nan,27,
40.5909,-13294,-14625,nan,27,
40.6009,-13336,-14492,nan,27,
40.6107,-13317,-14585,nan,27,
40.6209,-13326,-14580,nan,27,
40.6307,-13345,-14565,nan,27,
40.6409,-13333,-14542,nan,27,
40.6508,-13342,-14586,nan,27,
40.6607,-13312,-14558,nan,27,
40.6708,-13305,-14551,nan,27,
40.6807,-13321,-14565,nan,27,
40.6908,-13332,-14597,nan,27,
40.7008,-13306,-14557,nan,27,
40.7107,-13334,-14574,nan,27,
40.7209,-13245,-14950,nan,28,
40.7307,-11361,-20101,nan,28,
40.7409,-12592,-16761,nan,28,
40.7508,-11646,-18985,nan,28,
40.7607,-12095,-17903,nan,28,
40.7709,-11896,-18441,nan,28,
40.7807,-11993,-18169,nan,28,
40.7909,-11927,-18296,nan,28,
40.8008,-11937,-18252,nan,28,
40.8107,-11953,-18267,nan,28,
40.8207,-11934,-18300,nan,28,
40.8307,-11942,-18250,nan,28,
40.8408,-11959,-18257,nan,28,
40.8508,-11960,-18280,nan,28,
40.8607,-11964,-18267,nan,28,
40.8709,-11945,-18261,nan,28,
40.8807,-11964,-18269,nan,28,
40.8909,-11959,-18279,nan,28,
40.9008,-11946,-18259,nan,28,
40.9107,-11927,-18261,nan,28,
40.9209,-11675,-19082,nan,29,
40.9308,-9708,-23250,nan,29,
40.9409,-11190,-20196,nan,29,
40.9508,-10294,-21888,nan,29,
40.9608,-10825,-20800,nan,29,
40.9709,-10553,-21273,nan,29,
40.9807,-10702,-21104,nan,29,
40.9909,-10662,-21182,nan,29,
41.0008,-10673,-21175,nan,29,
41.0107,-10696,-21119,nan,29,
41.0209,-10667,-21165,nan,29,
41.0307,-10671,-21153,nan,29,
41.0409,-10677,-21142,nan,29,
41.0508,-10662,-21166,nan,29,
41.0608,-10660,-21177,nan,29,
41.0709,-10679,-21146,nan,29,
41.0808,-10668,-21152,nan,29,
41.0909,-10664,-21175,nan,29,
41.1008,-10672,-21176,nan,29,
41.1107,-10672,-21148,nan,29,
41.1209,-10150,-22293,nan,30,
41.1308,-6090,-28202,nan,30,
41.1409,-7823,-25869,nan,30,
41.1509,-9302,-23692,nan,30,
41.1607,-8726,-24506,nan,30,
41.1709,-8922,-24197,nan,30,
41.1807,-8911,-24165,nan,30,
41.1909,-8854,-24305,nan,30,
41.2008,-8920,-24210,nan,30,
41.2107,-8894,-24229,nan,30,
41.2209,-8874,-24276,nan,30,
41.2307,-8913,-24239,nan,30,
41.2408,-8888,-24232,nan,30,
41.2508,-8885,-24261,nan,30,
41.2607,-8905,-24236,nan,30,
41.2709,-8896,-24247,nan,30,
41.2807,-8896,-24255,nan,30,
41.2909,-8888,-24263,nan,30,
41.3008,-8901,-24259,nan,30,
41.3107,-8882,-24257,nan,30,
41.3209,-8189,-25357,nan,31,
41.3307,-3313,-31059,nan,31,
41.3409,-6611,-27880,nan,31,
41.3507,-4176,-30052,nan,31,
41.3607,-5741,-28584,nan,31,
41.3708,-4527,-29695,nan,31,
41.3807,-5161,-29198,nan,31,
41.3909,-4882,-29389,nan,31,
41.4008,-4924,-29336,nan,31,
41.4107,-4942,-29331,nan,31,
41.4208,-4922,-29359,nan,31,
41.4307,-4945,-29335,nan,31,
41.4408,-4947,-29336,nan,31,
41.4508,-4918,-29365,nan,31,
41.4607,-4923,-29375,nan,31,
41.4708,-4926,-29343,nan,31,
41.4807,-4923,-29342,nan,31,
41.4909,-4926,-29351,nan,31,
41.5009,-4952,-29344,nan,31,
41.5107,-4936,-29349,nan,31,
41.5208,-4654,-30319,nan,32,
41.5307,-2686,-31174,nan,32,
41.5408,-3806,-30303,nan,32,
41.5507,-2925,-30880,nan,32,
41.5607,-3340,-30571,nan,32,
41.5708,-3204,-30671,nan,32,
41.5808,-3273,-30606,nan,32,
41.5908,-3231,-30639,nan,32,
41.6007,-3238,-30630,nan,32,
41.6107,-3234,-30623,nan,32,
41.6208,-3226,-30636,nan,32,
41.6307,-3240,-30625,nan,32,
41.6409,-3235,-30638,nan,32,
41.6508,-3269,-30649,nan,32,
41.6607,-3242,-30653,nan,32,
41.6709,-3248,-30645,nan,32,
41.6807,-3240,-30668,nan,32,
41.6908,-3239,-30638,nan,32,
41.7008,-3234,-30628,nan,32,
41.7107,-3256,-30669,nan,32,
41.7209,-2750,-31173,nan,33,
41.7307,1360,-32320,nan,33,
41.7409,-480,-32300,nan,33,
41.7508,-1866,-31611,nan,33,
41.7607,-1335,-31940,nan,33,
41.7709,-1543,-31758,nan,33,
41.7807,-1551,-31755,nan,33,
41.7908,-1474,-31832,nan,33,
41.8008,-1520,-31826,nan,33,
41.8107,-1524,-31756,nan,33,
41.8209,-1527,-31803,nan,33,
41.8308,-1498,-31786,nan,33,
41.8408,-1505,-31810,nan,33,
41.8508,-1509,-31781,nan,33,
41.8607,-1509,-31810,nan,33,
41.8709,-1501,-31773,nan,33,
41.8807,-1508,-31811,nan,33,
41.8907,-1527,-31783,nan,33,
41.9008,-1510,-31782,nan,33,
41.9107,-1510,-31811,nan,33,
41.9209,-989,-32202,nan,34,
41.9307,4158,-32319,nan,34,
41.9409,752,-32352,nan,34,
41.9508,2549,-32314,nan,34,
41.9607,1830,-32352,nan,34,
41.9709,2427,-32315,nan,34,
41.9807,1978,-32351,nan,34,
41.9909,2125,-32320,nan,34,
42.0008,2110,-32316,nan,34,
42.0107,2079,-32317,nan,34,
42.0208,2116,-32317,nan,34,
42.0307,2102,-32319,nan,34,
42.0408,2088,-32317,nan,34,
42.0509,2095,-32317,nan,34,
42.0607,2122,-32349,nan,34,
42.0709,2108,-32318,nan,34,
42.0807,2109,-32317,nan,34,
42.0909,2095,-32320,nan,34,
42.1008,2103,-32318,nan,34,
42.1107,2104,-32319,nan,34,
42.1208,3171,-32320,nan,35,
42.1307,4756,-32269,nan,35,
42.1408,3508,-32277,nan,35,
42.1507,4513,-32013,nan,35,
42.1607,4037,-32178,nan,35,
42.1708,4298,-32080,nan,35,
42.1807,4185,-32127,nan,35,
42.1909,4256,-32110,nan,35,
42.2008,4227,-32120,nan,35,
42.2107,4214,-32109,nan,35,
42.2209,4233,-32142,nan,35,
42.2307,4227,-32121,nan,35,
42.2409,4224,-32110,nan,35,
42.2508,4226,-32139,nan,35,
42.2608,4234,-32145,nan,35,
42.2709,4232,-32107,nan,35,
42.2807,4218,-32104,nan,35,
42.2909,4213,-32105,nan,35,
42.3008,4219,-32103,nan,35,
42.3107,4224,-32109,nan,35,
42.3209,5620,-31469,nan,36,
42.3307,8571,-29362,nan,36,
42.3408,7125,-30405,nan,36,
42.3508,8104,-29584,nan,36,
42.3607,7761,-29847,nan,36,
42.3709,7835,-29785,nan,36,
42.3807,7916,-29724,nan,36,
42.3909,7833,-29794,nan,36,
42.4009,7868,-29767,nan,36,
42.4107,7864,-29751,nan,36,
42.4208,7858,-29785,nan,36,
42.4307,7878,-29763,nan,36,
42.4408,7849,-29776,nan,36,
42.4508,7868,-29763,nan,36,
42.4607,7867,-29769,nan,36,
42.4709,7889,-29761,nan,36,
42.4807,7882,-29780,nan,36,
42.4909,7877,-29801,nan,36,
42.5008,7851,-29766,nan,36,
42.5107,7867,-29768,nan,36,
42.5208,9252,-28533,nan,37,
42.5309,9553,-28190,nan,37,
42.5409,9042,-28774,nan,37,
42.5508,9489,-28208,nan,37,
42.5607,9236,-28491,nan,37,
42.5709,9261,-28461,nan,37,
42.5807,9246,-28437,nan,37,
42.5909,9242,-28483,nan,37,
42.6008,9264,-28449,nan,37,
42.6107,9259,-28451,nan,37,
42.6209,9253,-28461,nan,37,
42.6307,9267,-28467,nan,37,
42.6408,9272,-28501,nan,37,
42.6508,9250,-28468,nan,37,
42.6607,9275,-28470,nan,37,
42.6709,9248,-28457,nan,37,
42.6807,9255,-28450,nan,37,
42.6909,9249,-28494,nan,37,
42.7007,9270,-28462,nan,37,
42.7107,9239,-28450,nan,37,
42.7209,11103,-25563,nan,38,
42.7307,10937,-26212,nan,38,
42.7409,11020,-25744,nan,38,
42.7509,11006,-25778,nan,38,
42.7607,10801,-25831,nan,38,
42.7709,10940,-25830,nan,38,
42.7807,10937,-25855,nan,38,
42.7909,10935,-25871,nan,38,
42.8008,10966,-25831,nan,38,
42.8107,10931,-25894,nan,38,
42.8209,10927,-25859,nan,38,
42.8307,10936,-25848,nan,38,
42.8409,10937,-25853,nan,38,
42.8509,10938,-25885,nan,38,
42.8607,10945,-25880,nan,38,
42.8709,10940,-25888,nan,38,
42.8807,10942,-25836,nan,38,
42.8909,10936,-25849,nan,38,
42.9008,10925,-25849,nan,38,
42.9107,10922,-25850,nan,38,
42.9209,12733,-22324,nan,39,
42.9307,14036,-18709,nan,39,
42.9409,13177,-21334,nan,39,
42.9508,13840,-19042,nan,39,
42.9607,13598,-20004,nan,39,
42.9709,13743,-19547,nan,39,
42.9807,13702,-19486,nan,39,
42.9909,13652,-19642,nan,39,
43.0008,13704,-19526,nan,39,
43.0107,13681,-19556,nan,39,
43.0208,13658,-19604,nan,39,
43.0307,13695,-19541,nan,39,
43.0409,13692,-19551,nan,39,
43.0508,13686,-19578,nan,39,
43.0607,13683,-19577,nan,39,
43.0707,13692,-19577,nan,39,
43.0807,13705,-19601,nan,39,
43.0909,13708,-19586,nan,39,
43.1008,13684,-19573,nan,39,
43.1107,13702,-19588,nan,39,
43.1209,14748,-14676,nan,40,
43.1307,14411,-16806,nan,40,
43.1407,14569,-15753,nan,40,
43.1507,14620,-15507,nan,40,
43.1607,14567,-15773,nan,40,
43.1709,14599,-15643,nan,40,
43.1807,14601,-15574,nan,40,
43.1908,14591,-15649,nan,40,
43.2009,14599,-15584,nan,40,
43.2107,14592,-15637,nan,40,
43.2209,14609,-15606,nan,40,
43.2307,14590,-15623,nan,40,
43.2408,14598,-15619,nan,40,
43.2508,14603,-15622,nan,40,
43.2607,14600,-15613,nan,40,
43.2709,14590,-15620,nan,40,
43.2808,14629,-15631,nan,40,
43.2909,14597,-15613,nan,40,
43.3008,14598,-15614,nan,40,
43.3107,14589,-15611,nan,40,
43.3209,15345,-10278,nan,41,
43.3307,15042,-13401,nan,41,
43.3409,15190,-12146,nan,41,
43.3508,15089,-12804,nan,41,
43.3607,15095,-12718,nan,41,
43.3708,15092,-12790,nan,41,
43.3807,15116,-12690,nan,41,
43.3909,15102,-12804,nan,41,
43.4008,15089,-12756,nan,41,
43.4107,15099,-12762,nan,41,
43.4209,15089,-12795,nan,41,
43.4307,15095,-12750,nan,41,
43.4409,15104,-12758,nan,41,
43.4508,15083,-12759,nan,41,
43.4607,15098,-12757,nan,41,
43.4709,15108,-12755,nan,41,
43.4808,15099,-12760,nan,41,
43.4909,15095,-12768,nan,41,
43.5007,15101,-12768,nan,41,
43.5107,15104,-12771,nan,42,
43.5208,15656,-5064,nan,42,
43.5307,15861,-3347,nan,42,
43.5409,15575,-7976,nan,42,
43.5508,15524,-8095,nan,42,
43.5607,15535,-8442,nan,42,
43.5709,15538,-8028,nan,42,
43.5807,15522,-8237,nan,42,
43.5909,15520,-8304,nan,42,
43.6008,15518,-8174,nan,42,
43.6107,15544,-8270,nan,42,
43.6209,15539,-8255,nan,42,
43.6307,15533,-8211,nan,42,
43.6409,15536,-8257,nan,42,
43.6508,15529,-8246,nan,42,
43.6607,15526,-8241,nan,42,
43.6709,15534,-8243,nan,42,
43.6807,15529,-8245,nan,42,
43.6909,15528,-8238,nan,42,
43.7008,15524,-8250,nan,42,
43.7107,15521,-8234,nan,43,
43.7209,15790,2466,nan,43,
43.7307,15902,-1062,nan,43,
43.7409,15612,1608,nan,43,
43.7509,15700,-394,nan,43,
43.7607,15620,887,nan,43,
43.7709,15622,931,nan,43,
43.7807,15620,907,nan,43,
43.7908,15622,831,nan,43,
43.8007,15646,1043,nan,43,
43.8107,15627,918,nan,43,
43.8209,15625,955,nan,43,
43.8307,15623,980,nan,43,
43.8409,15615,932,nan,43,
43.8509,15620,962,nan,43,
43.8607,15619,963,nan,43,
43.8709,15603,957,nan,43,
43.8807,15642,942,nan,43,
43.8908,15626,951,nan,43,
43.9009,15625,964,nan,43,
43.9107,15604,952,nan,44,
43.9209,15150,7851,nan,44,
43.9307,15442,3552,nan,44,
43.9409,15337,5307,nan,44,
43.9508,15375,5181,nan,44,
43.9607,15370,4999,nan,44,
43.9709,15371,5090,nan,44,
43.9808,15353,5074,nan,44,
43.9909,15370,5025,nan,44,
44.0009,15384,5078,nan,44,
44.0107,15381,5057,nan,44,
44.0209,15364,5063,nan,44,
44.0307,15371,5060,nan,44,
44.0407,15366,5077,nan,44,
44.0507,15382,5076,nan,44,
44.0607,15371,5069,nan,44,
44.0709,15363,5073,nan,44,
44.0807,15371,5071,nan,44,
44.0909,15386,5057,nan,44,
44.1008,15370,5062,nan,44,
44.1107,15371,5063,nan,45,
44.1209,14268,11885,nan,45,
44.1307,14040,13959,nan,45,
44.1407,14897,8845,nan,45,
44.1507,14772,9302,nan,45,
44.1607,14890,8663,nan,45,
44.1709,14818,9051,nan,45,
44.1807,14830,8932,nan,45,
44.1909,14862,8847,nan,45,
44.2008,14833,8941,nan,45,
44.2107,14847,8957,nan,45,
44.2209,14855,8901,nan,45,
44.2307,14844,8915,nan,45,
44.2409,14844,8950,nan,45,
44.2509,14835,8918,nan,45,
44.2607,14843,8907,nan,45,
44.2709,14849,8915,nan,45,
44.2807,14849,8930,nan,45,
44.2909,14844,8928,nan,45,
44.3008,14846,8924,nan,45,
44.3107,14850,8939,nan,46,
44.3209,12650,18395,nan,46,
44.3308,13443,17021,nan,46,
44.3409,12680,19616,nan,46,
44.3507,13443,15837,nan,46,
44.3607,12732,18232,nan,46,
44.3708,13047,17267,nan,46,
44.3807,12965,17479,nan,46,
44.3909,13017,17334,nan,46,
44.4009,12972,17455,nan,46,
44.4107,13005,17416,nan,46,
44.4209,12995,17392,nan,46,
44.4307,12995,17408,nan,46,
44.4409,13000,17406,nan,46,
44.4509,12986,17410,nan,46,
44.4607,12983,17412,nan,46,
44.4709,12978,17402,nan,46,
44.4807,13010,17404,nan,46,
44.4909,12997,17404,nan,46,
44.5009,12988,17402,nan,46,
44.5107,12989,17407,nan,47,
44.5209,10514,24119,nan,47,
44.5307,12223,20144,nan,47,
44.5409,11387,21861,nan,47,
44.5508,11541,21483,nan,47,
44.5607,11470,21676,nan,47,
44.5707,11474,21669,nan,47,
44.5807,11452,21688,nan,47,
44.5908,11479,21655,nan,47,
44.6009,11447,21695,nan,47,
44.6107,11468,21711,nan,47,
44.6209,11465,21683,nan,47,
44.6307,11477,21671,nan,47,
44.6409,11440,21676,nan,47,
44.6508,11453,21681,nan,47,
44.6607,11441,21665,nan,47,
44.6707,11453,21674,nan,47,
44.6807,11458,21704,nan,47,
44.6909,11476,21710,nan,47,
44.7007,11457,21673,nan,47,
44.7107,11452,21733,nan,48,
44.7209,8156,28386,nan,48,
44.7307,8564,27887,nan,48,
44.7409,8551,27882,nan,48,
44.7509,8096,28307,nan,48,
44.7608,7978,28720,nan,48,
44.7709,8179,28476,nan,48,
44.7808,8128,28538,nan,48,
44.7909,8072,28589,nan,48,
44.8009,8117,28531,nan,48,
44.8107,8143,28564,nan,48,
44.8209,8115,28548,nan,48,
44.8307,8095,28556,nan,48,
44.8409,8115,28543,nan,48,
44.8509,8126,28546,nan,48,
44.8607,8109,28542,nan,48,
44.8709,8119,28550,nan,48,
44.8807,8117,28546,nan,48,
44.8909,8119,28541,nan,48,
44.9008,8112,28547,nan,48,
44.9107,8090,28647,nan,49,
44.9209,5315,32053,nan,49,
44.9307,7169,29801,nan,49,
44.9409,6215,30893,nan,49,
44.9508,6665,30384,nan,49,
44.9607,6493,30609,nan,49,
44.9709,6574,30482,nan,49,
44.9807,6542,30531,nan,49,
44.9907,6531,30551,nan,49,
45.0008,6548,30512,nan,49,
45.0107,6561,30530,nan,49,
45.0209,6546,30549,nan,49,
45.0307,6550,30537,nan,49,
45.0409,6546,30530,nan,49,
45.0508,6551,30538,nan,49,
45.0607,6539,30541,nan,49,
45.0709,6561,30556,nan,49,
45.0808,6548,30528,nan,49,
45.0909,6531,30537,nan,49,
45.1007,6547,30528,nan,49,
45.1107,6394,30886,nan,50,
45.1208,2975,32672,nan,50,
45.1307,5316,32248,nan,50,
45.1409,3706,32672,nan,50,
45.1507,4744,32591,nan,50,
45.1607,4145,32672,nan,50,
45.1709,4441,32672,nan,50,
45.1807,4289,32672,nan,50,
45.1909,4369,32672,nan,50,
45.2009,4336,32672,nan,50,
45.2107,4308,32672,nan,50,
45.2207,4340,32672,nan,50,
45.2307,4333,32672,nan,50,
45.2409,4330,32672,nan,50,
45.2509,4352,32672,nan,50,
45.2607,4351,32672,nan,50,
45.2709,4329,32672,nan,50,
45.2807,4337,32672,nan,50,
45.2909,4332,32672,nan,50,
45.3008,4346,32672,nan,50,
45.3107,3972,32672,nan,51,
45.3209,-918,32672,nan,51,
45.3307,718,32672,nan,51,
45.3409,242,32672,nan,51,
45.3508,-135,32672,nan,51,
45.3607,-241,32672,nan,51,
45.3709,-47,32672,nan,51,
45.3807,-136,32672,nan,51,
45.3909,-182,32672,nan,51,
45.4008,-115,32672,nan,51,
45.4107,-147,32672,nan,51,
45.4209,-156,32672,nan,51,
45.4307,-138,32672,nan,51,
45.4409,-149,32672,nan,51,
45.4507,-151,32672,nan,51,
45.4607,-148,32672,nan,51,
45.4709,-157,32672,nan,51,
45.4808,-162,32672,nan,51,
45.4909,-158,32672,nan,51,
45.5009,-141,32672,nan,51,
45.5107,-748,32672,nan,52,
45.5209,-3114,32672,nan,52,
45.5307,-1583,32672,nan,52,
45.5409,-2892,32672,nan,52,
45.5509,-2238,32672,nan,52,
45.5607,-2573,32672,nan,52,
45.5709,-2410,32672,nan,52,
45.5807,-2503,32672,nan,52,
45.5909,-2465,32672,nan,52,
45.6008,-2459,32672,nan,52,
45.6107,-2469,32672,nan,52,
45.6209,-2459,32672,nan,52,
45.6308,-2486,32672,nan,52,
45.6407,-2472,32672,nan,52,
45.6508,-2476,32704,nan,52,
45.6607,-2471,32672,nan,52,
45.6709,-2470,32672,nan,52,
45.6807,-2478,32672,nan,52,
45.6909,-2465,32672,nan,52,
45.7008,-2477,32672,nan,52,
45.7107,-2570,32672,nan,53,
45.7209,-5320,32672,nan,53,
45.7307,-3775,32672,nan,53,
45.7409,-4689,32672,nan,53,
45.7508,-4002,32672,nan,53,
45.7607,-4356,32672,nan,53,
45.7709,-4173,32672,nan,53,
45.7808,-4256,32672,nan,53,
45.7909,-4254,32672,nan,53,
45.8008,-4200,32672,nan,53,
45.8107,-4242,32672,nan,53,
45.8209,-4217,32672,nan,53,
45.8307,-4230,32672,nan,53,
45.8409,-4230,32672,nan,53,
45.8508,-4247,32672,nan,53,
45.8607,-4239,32672,nan,53,
45.8709,-4228,32672,nan,53,
45.8807,-4238,32672,nan,53,
45.8909,-4240,32672,nan,53,
45.9007,-4226,32672,nan,53,
45.9107,-4467,32672,nan,54,
45.9209,-9558,31767,nan,54,
45.9307,-7680,32672,nan,54,
45.9409,-6159,32672,nan,54,
45.9508,-6790,32672,nan,54,
45.9607,-6627,32672,nan,54,
45.9709,-6603,32672,nan,54,
45.9807,-6678,32672,nan,54,
45.9909,-6594,32672,nan,54,
46.0008,-6604,32672,nan,54,
46.0107,-6639,32672,nan,54,
46.0209,-6601,32672,nan,54,
46.0307,-6623,32672,nan,54,
46.0409,-6647,32672,nan,54,
46.0508,-6628,32672,nan,54,
46.0607,-6614,32672,nan,54,
46.0709,-6646,32672,nan,54,
46.0807,-6622,32672,nan,54,
46.0909,-6623,32672,nan,54,
46.1009,-6617,32672,nan,54,
46.1107,-6995,32672,nan,55,
46.1209,-12693,28487,nan,55,
46.1307,-9755,32201,nan,55,
46.1409,-11477,29513,nan,55,
46.1509,-10362,31162,nan,55,
46.1607,-11324,29679,nan,55,
46.1709,-10832,30406,nan,55,
46.1807,-11079,30043,nan,55,
46.1909,-11018,30108,nan,55,
46.2007,-10989,30172,nan,55,
46.2107,-11034,30136,nan,55,
46.2209,-11033,30131,nan,55,
46.2307,-10986,30134,nan,55,
46.2409,-11016,30135,nan,55,
46.2508,-11018,30141,nan,55,
46.2607,-11009,30169,nan,55,
46.2709,-11018,30129,nan,55,
46.2807,-11001,30148,nan,55,
46.2909,-11018,30150,nan,55,
46.3009,-11005,30133,nan,55,
46.3107,-11630,29479,nan,56,
46.3209,-13317,26129,nan,56,
46.3307,-11927,28577,nan,56,
46.3409,-12781,27236,nan,56,
46.3508,-12488,27857,nan,56,
46.3607,-12610,27621,nan,56,
46.3709,-12526,27741,nan,56,
46.3808,-12562,27675,nan,56,
46.3909,-12558,27682,nan,56,
46.4009,-12550,27697,nan,56,
46.4107,-12552,27707,nan,56,
46.4209,-12559,27702,nan,56,
46.4307,-12560,27714,nan,56,
46.4409,-12557,27707,nan,56,
46.4508,-12563,27701,nan,56,
46.4607,-12554,27699,nan,56,
46.4709,-12566,27697,nan,56,
46.4807,-12554,27694,nan,56,
46.4909,-12543,27695,nan,56,
46.5009,-12546,27692,nan,56,
46.5107,-13393,25982,nan,57,
46.5209,-15453,18496,nan,57,
46.5307,-14561,22172,nan,57,
46.5409,-13599,25148,nan,57,
46.5508,-13868,24241,nan,57,
46.5607,-13832,24350,nan,57,
46.5709,-13764,24554,nan,57,
46.5807,-13824,24364,nan,57,
46.5909,-13814,24394,nan,57,
46.6009,-13796,24456,nan,57,
46.6107,-13788,24430,nan,57,
46.6209,-13814,24426,nan,57,
46.6308,-13814,24413,nan,57,
46.6409,-13798,24436,nan,57,
46.6509,-13795,24424,nan,57,
46.6607,-13814,24424,nan,57,
46.6709,-13811,24443,nan,57,
46.6808,-13789,24427,nan,57,
46.6909,-13792,24445,nan,57,
46.7008,-13801,24433,nan,57,
46.7108,-14570,22530,nan,58,
46.7207,-16323,12397,nan,58,
46.7307,-15313,19363,nan,58,
46.7408,-15918,16662,nan,58,
