time [s],magangle,magx,magy,step_count,
7.3412,356.393,12881,-20602,39,
7.35093,355.394,12761,-21025,39,
7.36092,359.057,13339,-19441,39,
7.37097,357.059,13022,-20201,39,
7.38101,358.058,13160,-19661,39,
7.39114,357.724,13124,-19892,39,
7.40109,357.724,13093,-19859,39,
7.41092,358.058,13154,-19750,39,
7.42108,357.724,13113,-19869,39,
7.43092,357.724,13118,-19853,39,
7.44112,357.724,13142,-19800,39,
7.45101,357.724,13116,-19847,39,
7.4609,357.724,13124,-19833,39,
7.47116,357.724,13126,-19818,39,
7.48102,357.724,13120,-19837,39,
7.49113,357.724,13135,-19814,40,
7.50113,16.7103,14617,-13265,40,
7.51098,0.723073,13486,-18672,40,
7.52101,15.3289,14527,-14063,40,
7.53091,5.78286,13730,-17723,40,
7.5411,13.5527,14395,-14780,40,
7.55113,10.5923,13946,-16875,40,
7.56093,12.3684,14248,-15539,40,
7.57113,11.3818,14123,-16115,40,
7.58115,11.7766,14176,-15878,40,
7.59112,11.5789,14152,-16029,40,
7.60107,11.7766,14156,-15892,40,
7.61093,11.5789,14143,-15987,40,
7.62116,11.5789,14137,-15962,40,
7.63106,11.5789,14161,-15929,40,
7.64117,11.5789,14146,-15984,40,
7.65108,11.5789,14149,-15959,40,
7.66097,11.5789,14141,-15946,40,
7.67114,11.5789,14138,-15972,40,
7.68106,11.5789,14149,-15959,40,
7.69122,11.5789,14159,-15961,41,
7.70108,23.2145,15191,-8921,41,
7.71093,13.5527,14389,-14965,41,
7.72116,21.875,15113,-10062,41,
7.73108,14.9341,14503,-13707,41,
7.74113,20.4019,14976,-11343,41,
7.751,16.3155,14624,-13544,41,
7.76093,19.4737,14888,-11902,41,
7.77112,17.3028,14699,-13088,41,
7.78106,18.4871,14811,-12405,41,
7.79112,17.6975,14752,-12756,41,
7.80103,18.2894,14802,-12668,41,
7.81095,18.0923,14786,-12654,41,
7.82109,17.8946,14771,-12716,41,
7.83098,18.0923,14792,-12658,41,
7.84113,18.0923,14785,-12674,41,
7.85106,18.0923,14771,-12691,41,
7.86091,18.0923,14803,-12684,41,
7.87114,18.0923,14793,-12668,41,
7.88099,18.0923,14767,-12671,41,
7.89091,18.0923,14796,-12648,42,
7.90101,30.4286,15589,-2709,42,
7.91093,26.5623,15452,-6143,42,
7.92113,23.348,15392,-7028,42,
7.93096,30.0001,15588,-2969,42,
7.94115,26.5623,15445,-6113,42,
7.95106,23.2145,15220,-8952,42,
7.96102,25.0892,15351,-7368,42,
7.97109,24.1519,15286,-8235,42,
7.98091,24.4195,15322,-7839,42,
7.99109,24.0178,15295,-8258,42,
8.001,24.4195,15311,-7993,42,
8.01094,24.1519,15298,-8144,42,
8.02104,24.286,15309,-8085,42,
8.03106,24.286,15294,-8066,42,
8.0411,24.1519,15286,-8103,42,
8.05109,24.286,15293,-8087,42,
8.06102,24.286,15295,-8078,42,
8.07114,24.286,15289,-8093,42,
8.08108,24.286,15280,-8090,42,
8.09128,24.286,15310,-8065,43,
8.10098,42.404,15305,6000,43,
8.11092,28.1695,15604,-4728,43,
8.12123,41.7073,15362,4199,43,
8.13107,29.7766,15627,-3293,43,
8.14106,40.4531,15465,3065,43,
8.15102,31.5001,15619,-2184,43,
8.16091,39.2144,15505,2270,43,
8.17114,33.0001,15597,-810,43,
8.18121,37.5001,15568,1306,43,
8.19115,34.7144,15580,-286,43,
8.20108,36.8572,15579,909,43,
8.21096,35.5715,15591,195,43,
8.2212,36.2144,15570,570,43,
8.23109,36.0001,15585,521,43,
8.24122,36.0001,15590,369,43,
8.25109,36.0001,15583,465,43,
8.26093,36.0001,15605,458,43,
8.27105,36.0001,15570,423,43,
8.28107,36.0001,15579,456,43,
8.29113,36.2144,15615,1729,44,
8.30102,45.4705,15087,7258,44,
8.31092,39.8572,15552,2641,44,
8.32115,44.913,15150,6839,44,
8.33102,40.1741,15524,2842,44,
8.34113,44.2163,15241,6211,44,
8.35112,41.5681,15439,3809,44,
8.36097,42.9615,15323,5225,44,
8.37116,42.2648,15375,4643,44,
8.38112,42.6831,15348,4935,44,
8.39107,42.404,15360,4735,44,
8.40111,42.5438,15371,4898,44,
8.41099,42.404,15374,4822,44,
8.42095,42.5438,15364,4822,44,
8.43093,42.5438,15351,4850,44,
8.441,42.5438,15358,4821,44,
8.45102,42.5438,15356,4826,44,
8.46094,42.5438,15369,4831,44,
8.47111,42.5438,15357,4833,44,
8.4811,42.5438,15361,4846,44,
8.49111,43.798,15287,5906,45,
8.50111,66.482,13614,15804,45,
8.511,46.7247,15037,8324,45,
8.52112,49.3729,14724,10310,45,
8.53109,62.8569,14016,13570,45,
8.54111,52.5838,14656,10658,45,
8.55107,46.4462,15040,8081,45,
8.56094,48.2579,14841,9495,45,
8.57097,46.8639,15016,8430,45,
8.5809,47.8397,14897,9103,45,
8.59107,47.143,14982,8650,45,
8.60108,47.4214,14960,8762,45,
8.61095,47.5612,14933,8891,45,
8.62107,47.2822,14968,8756,45,
8.631,47.4214,14947,8816,45,
8.64108,47.4214,14941,8831,45,
8.65108,47.4214,14948,8795,45,
8.66089,47.4214,14969,8788,45,
8.67108,47.4214,14951,8816,45,
8.68108,47.4214,14947,8805,45,
8.69111,48.6762,14796,9777,46,
8.70108,77.2221,11526,22007,46,
8.71097,56.8901,14451,12247,46,
8.72112,74.7223,12147,18894,46,
8.73107,62.2175,13696,15694,46,
8.7411,70,13027,17927,46,
8.75104,67.5477,13505,16403,46,
8.76091,69.8934,13104,17737,46,
8.7709,67.5477,13486,16426,46,
8.781,69.8934,13130,17021,46,
8.79106,68.614,13316,17010,46,
8.80103,68.614,13320,17023,46,
8.81093,68.8271,13304,17065,46,
8.82121,68.4008,13362,16893,46,
8.83099,68.8271,13317,17099,46,
8.84112,68.614,13351,16995,46,
8.8511,68.614,13325,16947,46,
8.86094,68.614,13327,17016,46,
8.87118,68.614,13342,16997,46,
8.881,68.614,13336,16982,46,
8.89113,70.5557,13040,18167,47,
8.90109,79.4446,10974,23464,47,
8.91097,72.2225,12070,20826,47,
8.92122,76.6669,11710,21661,47,
8.93112,74.4444,12280,20188,47,
8.9411,77.7779,11434,22369,47,
8.95113,74.1665,12291,20163,47,
8.96091,77.2221,11632,21898,47,
8.97108,75.8333,11961,20986,47,
8.98094,76.6669,11772,21567,47,
8.99102,76.1111,11892,21259,47,
9.00109,76.389,11806,21423,47,
9.01098,76.1111,11849,21353,47,
9.02121,76.1111,11844,21348,47,
9.03108,76.389,11839,21384,47,
9.04106,76.389,11841,21374,47,
9.05107,76.1111,11854,21355,47,
9.06096,76.389,11848,21369,47,
9.07116,76.389,11848,21368,47,
9.08095,76.389,11831,21370,47,
9.09113,77.7779,11480,24856,48,
9.10108,102.677,8045,28744,48,
9.11095,79.1667,11105,23347,48,
9.12115,86.7418,9755,26227,48,
9.13112,100.107,8295,28486,48,
9.14119,89.4381,9286,27029,48,
9.15112,97.1427,8641,28031,48,
9.16103,92.3808,8988,27554,48,
9.17113,97.1427,8651,27995,48,
9.18108,94.7621,8833,27755,48,
9.19113,94.7621,8753,27857,48,
9.20108,94.7621,8763,27891,48,
9.21097,94.7621,8806,27828,48,
9.22114,94.7621,8794,27837,48,
9.23113,94.7621,8757,27868,48,
9.24113,94.7621,8771,27830,48,
9.25107,94.7621,8759,27838,48,
9.26094,94.7621,8772,27850,48,
9.27113,94.7621,8759,27845,48,
9.28107,94.7621,8761,27849,48,
9.29112,104.604,7068,30078,49,
9.30108,104.604,7089,30051,49,
9.31102,104.604,7089,30073,49,
9.32115,105.889,6857,30316,49,
9.33106,103.961,7400,29678,49,
9.34112,106.531,6682,30173,49,
9.3511,103.961,7264,29808,49,
9.36091,105.246,6994,30181,49,
9.37116,104.604,7198,29922,49,
9.38126,104.604,7113,30034,49,
9.39114,104.604,7132,30004,49,
9.40113,104.604,7161,29969,49,
9.41097,104.604,7116,30019,49,
9.42116,104.604,7102,30024,49,
9.4311,104.604,7144,29987,49,
9.44111,104.604,7135,30015,49,
9.45109,104.604,7131,30004,49,
9.461,104.604,7131,30009,49,
9.47117,104.604,7116,30000,49,
9.48096,104.604,7130,29995,49,
9.49099,111.304,5057,32337,50,
9.50091,112.174,5023,32395,50,
9.51096,113.043,4696,32562,50,
9.52097,111.304,5156,31612,50,
9.53089,113.043,4195,32608,50,
9.5411,110.435,5483,32046,50,
9.55109,113.043,4637,32608,50,
9.56099,111.304,5107,32397,50,
9.57108,112.174,4860,32568,50,
9.58113,112.174,4992,32503,50,
9.5911,112.174,4855,32595,50,
9.60109,112.174,4988,32511,50,
9.61097,112.174,4919,32550,50,
9.621,112.174,4912,32557,50,
9.63106,112.174,4946,32530,50,
9.64109,112.174,4930,32538,50,
9.65095,112.174,4919,32554,50,
9.66097,112.174,4925,32543,50,
9.67108,112.174,4927,32552,50,
9.68105,112.174,4915,32554,50,
9.69106,120,2794,32608,51,
9.70106,138.75,-176,32608,51,
9.7109,116.522,3797,32608,51,
9.72117,130,1052,32608,51,
9.73104,135,751,32608,51,
9.74113,130,1601,32608,51,
9.75104,136.25,430,32608,51,
9.76098,133.75,999,32608,51,
9.77111,135,544,32608,51,
9.78117,133.75,796,32608,51,
9.79111,135,666,32608,51,
9.80101,135,676,32608,51,
9.81099,135,745,32608,51,
9.82115,135,670,32608,51,
9.83105,135,712,32608,51,
9.8411,135,722,32608,51,
9.85105,135,705,32608,51,
9.86093,135,707,32608,51,
9.87118,135,718,32608,51,
9.88107,135,722,32608,51,
9.89115,141.954,-1434,32608,52,
9.90112,141.379,-217,32608,52,
9.91094,144.253,-2449,32608,52,
9.92116,140.804,-787,32608,52,
9.93112,143.104,-1849,32608,52,
9.94112,141.954,-1453,32608,52,
9.95113,141.954,-1446,32608,52,
9.9609,142.529,-1749,32608,52,
9.97116,142.529,-1582,32608,52,
9.981,142.529,-1579,32608,52,
9.9911,142.529,-1614,32608,52,
10.001,142.529,-1570,32608,52,
10.011,142.529,-1613,32608,52,
10.0211,142.529,-1592,32608,52,
10.0309,142.529,-1592,32608,52,
10.041,142.529,-1602,32608,52,
10.051,142.529,-1602,32608,52,
10.061,142.529,-1592,32608,52,
10.0711,142.529,-1592,32608,52,
10.081,142.529,-1614,32608,52,
10.0911,150.857,-5202,32608,53,
10.1009,144.828,-2639,32608,53,
10.111,150,-4851,32608,53,
10.1211,145.977,-3057,32608,53,
10.1311,148.276,-4275,32608,53,
10.141,146.552,-3470,32608,53,
10.151,147.126,-4036,32608,53,
10.1609,146.552,-3521,32608,53,
10.1712,147.126,-3763,32608,53,
10.1809,147.126,-3584,32608,53,
10.1911,147.126,-3732,32608,53,
10.2011,147.126,-3641,32608,53,
10.211,147.126,-3674,32608,53,
10.2211,147.126,-3687,32608,53,
10.231,147.126,-3662,32608,53,
10.2411,147.126,-3665,32608,53,
10.2511,147.126,-3682,32608,53,
10.2609,147.126,-3665,32608,53,
10.2712,147.126,-3659,32608,53,
10.281,147.126,-3673,32608,54,
10.2911,159.428,-7726,32605,54,
10.3011,160,-8079,32559,54,
10.3109,150,-5013,32608,54,
10.3211,160.363,-8231,32595,54,
10.331,159.428,-7436,32608,54,
10.3411,152.571,-5771,32608,54,
10.3511,154.286,-6362,32608,54,
10.361,154.286,-6119,32608,54,
10.3711,153.428,-6056,32608,54,
10.3811,153.428,-6064,32608,54,
10.3911,153.428,-6123,32608,54,
10.401,153.428,-6008,32608,54,
10.4109,153.428,-6067,32608,54,
10.4211,153.428,-6054,32608,54,
10.431,153.428,-6031,32608,54,
10.4411,153.428,-6064,32608,54,
10.4511,153.428,-6059,32608,54,
10.4609,153.428,-6047,32608,54,
10.4711,153.428,-6056,32608,54,
10.4811,153.428,-6058,32608,55,
10.4911,165.455,-10773,29423,55,
10.5011,163.273,-9725,30970,55,
10.5109,164.727,-10436,28135,55,
10.5212,162.909,-8715,32256,55,
10.531,166.909,-11275,28672,55,
10.5411,162.182,-9193,31689,55,
10.551,166.182,-10981,29201,55,
10.5609,162.909,-9658,31056,55,
10.5709,165.455,-10671,29523,55,
10.581,163.636,-9955,30647,55,
10.591,165.091,-10564,29854,55,
10.6011,164,-10193,30351,55,
10.6109,164.727,-10412,30046,55,
10.6212,164.364,-10299,30189,55,
10.631,164.364,-10329,30164,55,
10.6411,164.727,-10337,30114,55,
10.6511,164.364,-10351,30145,55,
10.661,164.364,-10323,30162,55,
10.671,164.364,-10332,30135,55,
10.6811,164.364,-10334,30146,56,
10.6911,177.5,-12919,25404,56,
10.7011,166.546,-10880,29476,56,
10.7109,176.25,-12862,25586,56,
10.7211,166.909,-11323,28759,56,
10.731,170,-12378,26805,56,
10.7411,168.727,-11940,27686,56,
10.7511,168.727,-11914,27685,56,
10.761,169.455,-12153,27476,56,
10.7711,169.091,-12048,27450,56,
10.781,168.727,-12015,27484,56,
10.791,169.091,-12053,27423,56,
10.8011,168.727,-12013,27492,56,
10.811,169.091,-12073,27436,56,
10.8211,169.091,-12036,27440,56,
10.831,169.091,-12050,27456,56,
10.8411,169.091,-12052,27459,56,
10.851,169.091,-12044,27454,56,
10.8609,169.091,-12048,27461,56,
10.8711,169.091,-12052,27452,56,
10.8811,169.091,-12046,27434,57,
10.8911,188.319,-14874,18841,57,
10.9011,182.341,-13812,22833,57,
10.911,180.847,-13391,24129,57,
10.9211,186.575,-14656,19921,57,
10.931,184.832,-14360,21006,57,
10.9411,183.089,-13990,22517,57,
10.9511,181.345,-13350,24156,57,
10.961,180.847,-13427,23987,57,
10.9711,180.598,-13305,24297,57,
10.981,180.847,-13418,23988,57,
10.9911,180.598,-13313,24291,57,
11.001,180.847,-13373,24106,57,
11.0109,180.598,-13364,24111,57,
11.0211,180.598,-13340,24192,57,
11.0311,180.598,-13352,24168,57,
11.041,180.598,-13357,24136,57,
11.0511,180.598,-13359,24177,57,
11.061,180.598,-13348,24173,57,
11.0711,180.598,-13357,24167,57,
11.0809,180.847,-13392,24123,58,
11.0909,196.486,-15891,11504,58,
11.1009,185.579,-14539,20599,58,
11.1108,194.945,-15778,12982,58,
11.121,186.575,-14665,19965,58,
11.131,194.116,-15723,14432,58,
11.1411,188.568,-14967,18610,58,
11.1511,192.458,-15531,15319,58,
11.161,189.564,-15075,18056,58,
11.1713,191.866,-15464,15883,58,
11.1811,190.089,-15148,17634,58,
11.1911,191.273,-15359,16819,58,
11.2009,190.8,-15269,16930,58,
11.2109,190.681,-15259,17045,58,
11.2211,190.918,-15292,16843,58,
11.2311,190.681,-15266,17041,58,
11.2411,190.8,-15274,16944,58,
11.2511,190.8,-15279,16923,58,
11.2609,190.8,-15268,16949,58,
11.2713,190.8,-15271,16972,58,
11.281,190.918,-15315,16867,59,
11.2911,199.802,-16120,8078,59,
11.3011,192.458,-15561,15425,59,
11.311,198.855,-16088,9788,59,
11.3211,193.88,-15723,14080,59,
11.3311,197.907,-16049,10045,59,
11.3411,194.945,-15816,13067,59,
11.351,196.723,-15973,11342,59,
11.361,196.249,-15932,11780,59,
11.3712,196.249,-15936,11496,59,
11.3811,196.367,-15939,11811,59,
11.3911,196.486,-15951,11575,59,
11.4009,196.249,-15946,11742,59,
11.411,196.367,-15943,11668,59,
11.4211,196.367,-15948,11663,59,
11.4308,196.367,-15947,11696,59,
11.4408,196.367,-15937,11677,59,
11.4509,196.367,-15947,11678,59,
11.4608,196.367,-15940,11684,59,
11.4709,196.367,-15930,11676,59,
11.4809,196.367,-15959,11620,60,
11.491,209.614,-16013,1558,60,
11.5011,202.664,-16180,8029,60,
11.5109,201.313,-16157,6993,60,
11.5211,208.456,-16084,2318,60,
11.5311,205.367,-16133,4305,60,
11.5411,207.297,-16099,3084,60,
11.5511,206.525,-16102,3557,60,
11.5609,207.49,-16081,2891,60,
11.5711,206.911,-16094,3305,60,
11.5811,207.104,-16101,3222,60,
11.5911,207.297,-16102,3098,60,
11.601,207.104,-16100,3263,60,
11.6109,207.104,-16088,3189,60,
11.6211,207.104,-16072,3160,60,
11.6311,207.104,-16096,3187,60,
11.6409,207.104,-16098,3198,60,
11.651,207.104,-16098,3179,60,
11.661,207.104,-16087,3189,60,
11.6711,207.104,-16093,3197,60,
11.681,207.297,-16104,1596,61,
11.691,222.559,-15629,-2809,61,
11.701,213.357,-15978,688,61,
11.7109,222.164,-15675,-2529,61,
11.7211,214.056,-15965,517,61,
11.731,221.636,-15733,-2040,61,
11.7411,218.252,-15913,-266,61,
11.7511,220.844,-15837,-1207,61,
11.7609,220.185,-15857,-651,61,
11.7709,220.448,-15857,-897,61,
11.7808,220.317,-15860,-852,61,
11.7911,220.317,-15869,-804,61,
11.801,220.448,-15867,-889,61,
11.811,220.317,-15872,-843,61,
11.821,220.317,-15861,-809,61,
11.8311,220.317,-15857,-838,61,
11.8411,220.317,-15853,-820,61,
11.8511,220.317,-15865,-818,61,
11.8609,220.317,-15872,-807,61,
11.8711,220.317,-15870,-809,61,
11.8811,222.031,-15716,-2385,62,
11.8911,228.1,-14908,-7662,62,
11.9011,223.747,-15509,-3952,62,
11.911,226.781,-15113,-6518,62,
11.9211,224.275,-15434,-4429,62,
11.9311,226.385,-15165,-5116,62,
11.9411,225.198,-15325,-5204,62,
11.9511,225.462,-15264,-5469,62,
11.961,225.066,-15309,-5074,62,
11.9711,225.33,-15254,-5350,62,
11.9811,225.33,-15266,-5254,62,
11.9911,225.198,-15254,-5170,62,
12.0011,225.33,-15242,-5281,62,
12.011,225.33,-15247,-5267,62,
12.0211,225.198,-15270,-5245,62,
12.0311,225.33,-15260,-5280,62,
12.0411,225.33,-15241,-5265,62,
12.0511,225.33,-15249,-5252,62,
12.061,225.198,-15253,-5243,62,
12.071,225.33,-15239,-5262,62,
12.0811,227.045,-15074,-6746,63,
12.0911,248.461,-12723,-16185,63,
12.1009,230,-14581,-9313,63,
12.1109,232.099,-14357,-11852,63,
12.121,241.282,-13287,-14608,63,
12.131,235.302,-13958,-12309,63,
12.1411,238.328,-13569,-13743,63,
12.1511,237.972,-13621,-13578,63,
12.161,238.328,-13561,-13760,63,
12.171,238.149,-13607,-13615,63,
12.1809,238.505,-13536,-13829,63,
12.1911,238.149,-13588,-13671,63,
12.201,238.328,-13564,-13707,63,
12.211,238.328,-13556,-13735,63,
12.2211,238.149,-13577,-13666,63,
12.231,238.328,-13570,-13706,63,
12.2411,238.328,-13565,-13698,63,
12.2511,238.328,-13562,-13709,63,
12.2609,238.328,-13558,-13702,63,
12.271,238.328,-13551,-13705,63,
12.2811,241.282,-13233,-14852,64,
12.2911,256.043,-11766,-18790,64,
12.3011,246.923,-12868,-17469,64,
12.311,251.727,-12412,-17086,64,
12.3211,251.367,-12409,-17076,64,
12.3311,253.525,-12140,-17808,64,
12.3411,250.647,-12509,-16847,64,
12.351,253.885,-12119,-17885,64,
12.3609,251.367,-12354,-17277,64,
12.3711,252.446,-12301,-17461,64,
12.3811,252.446,-12296,-17412,64,
12.3911,252.446,-12304,-17380,64,
12.4011,252.446,-12292,-17452,64,
12.4108,252.446,-12318,-17366,64,
12.4211,252.446,-12326,-17385,64,
12.4311,252.446,-12305,-17412,64,
12.4411,252.446,-12323,-17405,64,
12.4509,252.446,-12275,-17402,64,
12.4608,252.446,-12314,-17403,64,
12.471,252.446,-12324,-17403,64,
12.4829,255.684,-10896,-21000,65,
12.491,264.333,-10930,-20874,65,
12.5008,261.666,-10734,-21318,65,
12.5109,260.667,-10964,-20820,65,
12.5215,261,-10927,-20903,65,
12.5309,261,-10874,-21067,65,
12.5421,260,-10894,-20984,65,
12.5509,261.333,-11008,-20755,65,
12.5608,260.333,-11038,-20701,65,
12.571,260.667,-11002,-20745,65,
12.5808,260.667,-11000,-20770,65,
12.6076,260.333,-11048,-20721,65,
12.6119,260.333,-11034,-20750,65,
12.6151,260.667,-11011,-20771,65,
12.6209,260.333,-11030,-20712,65,
12.6309,260.667,-11019,-20753,65,
12.6413,260.333,-11042,-20744,65,
12.6509,260.333,-11019,-20735,65,
12.661,260.667,-11014,-20741,65,
12.6717,260.333,-11024,-20750,65,
12.6809,266.333,-9339,-23742,66,
12.691,276.154,-6727,-27457,66,
12.701,263.667,-10182,-22386,66,
12.711,269.667,-8095,-25580,66,
12.7209,272.308,-7455,-26492,66,
12.7309,267.334,-8942,-23739,66,
12.7409,266.667,-9223,-23938,66,
12.751,267,-9119,-24070,66,
12.7609,266.333,-9395,-23650,66,
12.7711,266.667,-9245,-23901,66,
12.7811,266.333,-9305,-23765,66,
12.791,266.333,-9296,-23749,66,
12.8011,266.667,-9281,-23840,66,
12.8109,266.333,-9307,-23793,66,
12.8211,266.333,-9309,-23789,66,
12.8309,266.667,-9287,-23807,66,
12.8411,266.333,-9302,-23790,66,
12.8511,266.333,-9296,-23806,66,
12.861,266.333,-9283,-23792,66,
12.871,266.667,-9295,-23798,66,
12.8811,273.077,-7406,-26587,67,
12.8911,284,-4474,-29494,67,
12.9011,275.385,-6989,-27159,67,
12.911,282.286,-5123,-27918,67,
12.9212,277.693,-5441,-28816,67,
12.9311,278.461,-6184,-28052,67,
12.9411,281.143,-5556,-28711,67,
12.9511,280,-5851,-28400,67,
12.961,280.572,-5698,-28557,67,
12.9711,280.572,-5656,-28415,67,
12.9811,280.572,-5584,-28691,67,
12.9911,280.572,-5741,-28532,67,
13.0011,280.572,-5601,-28673,67,
13.011,280.572,-5699,-28578,67,
13.0212,280.572,-5651,-28630,67,
13.0309,280.572,-5635,-28625,67,
13.0411,280.572,-5658,-28631,67,
13.0511,280.572,-5677,-28636,67,
13.0608,280.572,-5655,-28645,67,
13.0712,280.572,-5665,-28652,67,
13.0811,286.286,-3764,-30127,68,
13.0911,285.143,-4013,-29918,68,
13.1011,285.715,-3136,-30592,68,
13.111,284.572,-4272,-29736,68,
13.1212,285.715,-3836,-30083,68,
13.1311,286.286,-3711,-30172,68,
13.1412,285.143,-4116,-29879,68,
13.1511,286.286,-3688,-30188,68,
13.161,285.715,-3954,-30022,68,
13.1712,285.715,-3864,-30076,68,
13.1811,285.715,-3848,-30074,68,
13.1911,285.715,-3878,-30056,68,
13.2012,285.715,-3831,-30078,68,
13.2109,285.715,-3861,-30052,68,
13.2211,285.715,-3863,-30046,68,
13.231,285.715,-3871,-30059,68,
13.2409,285.715,-3870,-30065,68,
13.251,285.715,-3858,-30054,68,
13.261,285.715,-3868,-30064,68,
13.2712,285.715,-3875,-30055,68,
13.2812,292.941,-1836,-31846,69,
13.2911,305.652,-598,-31849,69,
13.301,288.571,-2825,-30857,69,
13.3109,302.174,-577,-31875,69,
13.3212,303.913,-159,-31910,69,
13.3311,301.304,-758,-31835,69,
13.3411,303.044,-419,-31903,69,
13.351,303.044,-371,-31915,69,
13.3609,303.044,-348,-31901,69,
13.3711,303.044,-378,-31908,69,
13.3811,303.044,-339,-31910,69,
13.3911,303.044,-360,-31908,69,
13.4011,303.044,-366,-31908,69,
13.411,303.044,-357,-31913,69,
13.4211,303.044,-346,-31911,69,
13.4311,303.044,-331,-31927,69,
13.4411,303.044,-362,-31914,69,
13.4511,303.044,-355,-31923,69,
13.461,303.044,-352,-31910,69,
13.4712,303.044,-359,-31925,69,
13.4811,312.5,2537,-31784,70,
13.4912,305.652,339,-31979,70,
13.5012,311.875,2279,-31860,70,
13.5109,306.522,715,-31954,70,
13.5212,310.625,1863,-31909,70,
13.531,308.261,1063,-31953,70,
13.5411,310,1610,-31939,70,
13.5511,308.261,1164,-31960,70,
13.561,309.13,1450,-31949,70,
13.5711,309.13,1318,-31956,70,
13.5809,309.13,1327,-31965,70,
13.5911,309.13,1393,-31977,70,
13.6011,309.13,1389,-31985,70,
13.611,309.13,1427,-32015,70,
13.6212,309.13,1451,-32063,70,
13.631,309.13,1486,-32099,70,
13.6411,309.13,1480,-32114,70,
13.6511,309.13,1494,-32119,70,
13.6609,310,1527,-32169,70,
13.6711,310,1536,-32164,71,
13.6811,318.125,4778,-31426,71,
13.6911,312.5,2728,-32224,71,
13.7011,316.875,4411,-31695,71,
13.711,314.375,3326,-32162,71,
13.7211,315,4185,-31842,71,
13.7311,315,3645,-32048,71,
13.7411,315,3622,-32050,71,
13.7511,315.625,3974,-31961,71,
13.761,315,3727,-32035,71,
13.7711,315.625,3874,-31982,71,
13.7808,315.625,3811,-31981,71,
13.791,315.625,3822,-32022,71,
13.801,315.625,3847,-32005,71,
13.811,315.625,3816,-32005,71,
13.8211,315.625,3808,-32000,71,
13.8311,315.625,3818,-31999,71,
13.8411,315.625,3856,-32013,71,
13.8512,315.625,3832,-32005,71,
13.861,315.625,3831,-32001,71,
13.8711,315.625,3834,-31991,72,
13.8811,326.364,6907,-29996,72,
13.8911,327.273,7084,-29931,72,
13.9011,318.125,4713,-31246,72,
13.911,325.454,7069,-29887,72,
13.9212,328.182,7351,-29692,72,
13.931,327.273,7092,-29901,72,
13.9411,329.091,7448,-29610,72,
13.9511,328.182,7280,-29740,72,
13.9609,328.182,7326,-29712,72,
13.9712,328.182,7398,-29645,72,
13.9811,328.182,7305,-29720,72,
13.9911,328.182,7334,-29689,72,
14.0011,328.182,7367,-29680,72,
14.011,328.182,7317,-29713,72,
14.021,328.182,7344,-29683,72,
14.0308,328.182,7354,-29689,72,
14.0411,328.182,7325,-29695,72,
14.0511,328.182,7347,-29691,72,
14.061,328.182,7343,-29704,72,
14.0711,328.182,7326,-29690,73,
14.0811,343.718,9840,-26965,73,
14.0911,334.545,7883,-29378,73,
14.1011,343.262,9725,-27161,73,
14.1109,336.818,8324,-28951,73,
14.1212,341.897,9240,-27902,73,
14.1311,340.531,8767,-28445,73,
14.1411,340.986,8882,-28319,73,
